frame_id,ts_ns,e2e_ms,pre_ms,inf_ms,post_ms,host_overhead_ms,valid,occluded_count,depth_invalid_ratio,constraint_reason,box_conf
4331,1776496480475074000,20.639,2.445,10.364,5.227,2.603,1,0,0.0,,0.552
4331,1776496480475074000,19.828,1.273,11.124,6.001,1.431,1,0,0.0,,0.552
4332,1776496480500057000,12.332,2.552,8.478,1.15,0.153,0,0,1.0,,0.187
4333,1776496480525071000,20.565,0.983,10.407,5.78,3.395,1,0,0.0,,0.648
4333,1776496480525071000,23.957,2.141,10.779,9.354,1.682,1,0,0.0,,0.648
4335,1776496480583398000,18.418,1.087,10.418,6.145,0.768,1,0,0.0,,0.438
4335,1776496480583398000,19.003,1.278,10.669,6.575,0.481,1,0,0.0,,0.438
4336,1776496480608403000,11.776,0.972,8.811,1.804,0.189,0,0,1.0,,0.022
4336,1776496480608403000,14.353,0.967,10.971,2.1,0.315,0,0,1.0,,0.022
4337,1776496480633411000,12.035,0.939,9.032,1.687,0.376,0,0,1.0,,0.0
4338,1776496480658406000,14.184,0.993,10.351,2.64,0.2,0,0,1.0,,0.001
4338,1776496480658406000,13.191,1.132,9.624,1.848,0.588,0,0,1.0,,0.001
4338,1776496480658406000,13.456,1.009,10.802,1.496,0.149,0,0,1.0,,0.001
4339,1776496480683404000,11.934,0.908,9.102,1.792,0.132,0,0,1.0,,0.081
4340,1776496480716731000,13.874,2.05,10.014,1.65,0.161,0,0,1.0,,0.007
4340,1776496480716731000,11.678,0.913,8.89,1.731,0.144,0,0,1.0,,0.007
4341,1776496480741733000,14.07,1.15,10.423,2.146,0.35,0,0,1.0,,0.088
4341,1776496480741733000,11.892,1.101,9.044,1.596,0.151,0,0,1.0,,0.088
4342,1776496480775063000,17.416,1.18,10.417,5.256,0.563,1,0,0.0,,0.451
4342,1776496480775063000,20.284,1.653,10.629,7.44,0.562,1,0,0.0,,0.451
4343,1776496480800094000,14.322,2.28,10.565,1.317,0.16,0,0,1.0,,0.0
4344,1776496480825063000,21.872,0.913,9.066,11.326,0.568,1,0,0.0,,0.584
4345,1776496480850062000,13.364,0.92,8.809,3.495,0.141,0,0,1.0,,0.282
4346,1776496480875082000,13.349,1.057,10.104,1.772,0.416,0,0,1.0,,0.151
4346,1776496480875082000,12.209,0.937,8.982,2.103,0.187,0,0,1.0,,0.151
4347,1776496480891745000,13.178,1.013,10.533,1.505,0.126,0,0,1.0,,0.084
4347,1776496480891745000,11.324,0.899,8.331,1.954,0.14,0,0,1.0,,0.084
4347,1776496480891745000,14.193,1.192,11.173,1.541,0.287,0,0,1.0,,0.084
4348,1776496480925086000,11.683,0.893,8.819,1.813,0.157,0,0,1.0,,0.298
4349,1776496480950061000,18.497,1.167,10.569,6.236,0.526,1,0,0.167,,0.808
4349,1776496480950061000,18.369,1.147,11.08,5.328,0.814,1,0,0.167,,0.808
4350,1776496480975073000,20.808,1.648,11.141,6.825,1.193,1,0,0.167,,0.841
4351,1776496481000086000,13.923,0.904,10.919,1.893,0.206,0,0,1.0,,0.086
4352,1776496481025068000,11.799,0.897,8.872,1.899,0.131,0,0,1.0,,0.029
4353,1776496481041738000,19.037,2.764,9.629,5.688,0.957,1,0,0.0,,0.454
4353,1776496481041738000,22.002,1.367,11.036,8.543,1.057,1,0,0.0,,0.454
4354,1776496481066728000,18.039,1.404,10.716,5.34,0.579,1,0,0.0,,0.501
4355,1776496481091739000,19.343,1.801,8.481,8.578,0.483,1,0,0.0,,0.538
4356,1776496481116742000,12.518,0.931,9.77,1.571,0.247,0,0,1.0,,0.234
4356,1776496481116742000,20.199,1.013,15.808,3.116,0.262,0,0,1.0,,0.234
4357,1776496481141742000,17.967,1.506,9.381,6.595,0.485,1,0,0.0,,0.486
4358,1776496481166744000,19.368,0.867,9.917,7.3,1.284,1,0,0.0,,0.428
4358,1776496481166744000,23.748,1.615,11.597,8.898,1.638,1,0,0.0,,0.428
4359,1776496481200108000,13.576,1.21,10.98,1.232,0.154,0,0,1.0,,0.226
4360,1776496481225077000,12.208,0.944,8.849,2.203,0.212,0,0,1.0,,0.285
4361,1776496481250086000,14.715,1.008,10.617,2.898,0.193,0,0,1.0,,0.328
4361,1776496481250086000,12.229,1.053,9.019,1.963,0.194,0,0,1.0,,0.328
4362,1776496481283404000,18.759,1.015,10.596,6.467,0.681,1,0,0.0,,0.951
4362,1776496481283404000,23.355,1.58,11.399,9.597,0.778,1,0,0.0,,0.951
4364,1776496481333400000,19.309,1.32,9.778,7.273,0.938,1,0,0.0,,0.708
4365,1776496481350207000,13.204,0.896,10.762,1.213,0.332,0,0,1.0,,0.038
4365,1776496481350207000,12.537,0.869,8.794,2.724,0.149,0,0,1.0,,0.038
4366,1776496481375097000,13.612,1.285,9.365,2.065,0.897,0,0,1.0,,0.002
4366,1776496481375097000,11.541,0.961,9.049,1.392,0.139,0,0,1.0,,0.002
4367,1776496481400075000,18.146,0.981,10.377,6.074,0.715,1,0,0.0,,0.382
4367,1776496481400075000,18.632,1.973,8.644,7.473,0.542,1,0,0.0,,0.382
4368,1776496481433415000,11.455,0.9,8.781,1.611,0.163,0,0,1.0,,0.001
4369,1776496481466761000,13.539,0.958,10.558,1.838,0.185,0,0,1.0,,0.01
4369,1776496481466761000,12.957,1.35,9.134,2.123,0.351,0,0,1.0,,0.01
4370,1776496481483409000,13.3,0.909,10.606,1.628,0.157,0,0,1.0,,0.038
4370,1776496481483409000,12.398,0.939,9.377,1.94,0.141,0,0,1.0,,0.038
4370,1776496481483409000,14.038,1.351,10.543,1.598,0.546,0,0,1.0,,0.038
4371,1776496481516754000,12.269,0.883,8.856,2.384,0.145,0,0,1.0,,0.28
4372,1776496481541740000,17.963,0.941,10.993,5.34,0.688,1,0,0.0,,0.708
4372,1776496481541740000,17.986,1.949,8.398,7.213,0.427,1,0,0.0,,0.708
4373,1776496481566739000,20.407,1.024,9.237,9.762,0.385,1,0,0.0,,0.777
4374,1776496481600091000,18.163,0.904,8.898,7.555,0.806,1,0,0.0,,0.631
4375,1776496481625078000,12.644,0.915,8.904,2.665,0.16,0,0,1.0,,0.146
4376,1776496481641754000,14.415,1.163,10.361,2.754,0.137,0,0,1.0,,0.236
4376,1776496481641754000,14.227,1.969,9.032,2.328,0.899,0,0,1.0,,0.236
4377,1776496481658415000,13.439,1.238,10.692,1.373,0.136,0,0,1.0,,0.157
4377,1776496481658415000,11.464,0.883,8.87,1.587,0.124,0,0,1.0,,0.157
4378,1776496481691725000,20.308,1.227,10.563,7.331,1.187,1,0,0.0,,0.66
4378,1776496481691725000,17.556,0.949,10.961,5.082,0.564,1,0,0.0,,0.66
4379,1776496481716723000,13.92,1.902,8.394,2.105,1.52,0,0,1.0,,0.202
4380,1776496481741740000,24.336,4.033,9.789,8.094,2.421,1,0,0.0,,0.854
4381,1776496481775078000,20.592,0.949,8.994,9.659,0.989,1,0,0.0,,0.637
4382,1776496481800091000,11.583,1.001,8.887,1.554,0.142,0,0,1.0,,0.242
4382,1776496481800091000,14.713,1.065,10.534,2.169,0.944,0,0,1.0,,0.242
4383,1776496481816758000,12.808,1.015,9.247,2.383,0.163,0,0,1.0,,0.01
4384,1776496481841752000,15.559,1.467,11.941,1.948,0.203,0,0,1.0,,0.332
4384,1776496481841752000,13.311,1.11,9.36,2.585,0.257,0,0,1.0,,0.332
4385,1776496481866732000,13.006,1.115,9.611,2.142,0.138,0,0,1.0,,0.1
4385,1776496481866732000,11.633,0.886,8.975,1.477,0.295,0,0,1.0,,0.1
4385,1776496481866732000,15.125,3.671,9.717,1.45,0.287,0,0,1.0,,0.1
4386,1776496481900090000,11.873,0.913,8.988,1.849,0.122,0,0,1.0,,0.302
4387,1776496481925058000,20.594,1.168,10.41,8.053,0.962,1,0,0.0,,0.859
4387,1776496481925058000,17.82,0.989,10.861,5.274,0.697,1,0,0.0,,0.859
4388,1776496481958408000,21.318,1.406,11.039,7.969,0.903,1,0,0.0,,0.351
4389,1776496481975069000,14.098,1.542,10.737,1.568,0.25,0,0,1.0,,0.111
4390,1776496482000064000,20.699,0.886,8.79,10.559,0.463,1,0,0.0,,0.685
4391,1776496482025063000,17.585,0.902,8.875,7.094,0.715,1,0,0.056,,0.843
4392,1776496482050070000,11.818,1.018,8.343,2.22,0.237,0,0,1.0,,0.244
4392,1776496482050070000,14.013,1.06,11.022,1.634,0.297,0,0,1.0,,0.244
4393,1776496482066753000,17.951,0.923,8.848,7.283,0.897,1,0,0.0,,0.868
4394,1776496482091708000,19.482,0.883,8.818,8.915,0.867,1,0,0.0,,0.79
4395,1776496482116723000,17.821,0.941,8.892,7.256,0.733,1,0,0.0,,0.566
4396,1776496482133386000,11.337,0.891,8.355,1.917,0.175,0,0,1.0,,0.272
4396,1776496482133386000,14.357,1.755,10.593,1.682,0.326,0,0,1.0,,0.272
4397,1776496482158388000,19.204,0.905,8.242,9.233,0.823,1,0,0.0,,0.796
4398,1776496482175064000,16.298,0.898,8.195,6.512,0.693,1,0,0.0,,0.558
4399,1776496482208392000,18.703,1.149,9.46,7.258,0.836,1,0,0.0,,0.696
4399,1776496482208392000,18.265,1.631,11.063,5.001,0.57,1,0,0.0,,0.696
4400,1776496482225098000,13.024,1.3,10.462,1.089,0.173,0,0,1.0,,0.019
4401,1776496482250063000,12.67,0.988,9.092,2.425,0.164,0,0,1.0,,0.1
4402,1776496482275070000,17.309,1.118,10.497,5.317,0.378,1,0,0.0,,0.648
4402,1776496482275070000,19.265,1.827,8.376,8.442,0.621,1,0,0.0,,0.648
4403,1776496482300042000,11.443,0.898,8.775,1.616,0.154,0,0,1.0,,0.212
4404,1776496482333381000,19.781,1.049,10.566,7.184,0.982,1,0,0.0,,0.949
4404,1776496482333381000,22.183,1.694,14.44,5.362,0.687,1,0,0.0,,0.949
4405,1776496482350068000,21.115,2.574,10.335,7.652,0.555,1,0,0.0,,0.935
4406,1776496482375050000,19.299,1.175,11.298,6.329,0.498,1,0,0.0,,0.465
4407,1776496482400074000,22.187,1.496,11.204,8.547,0.939,1,0,0.0,,0.735
4408,1776496482425038000,17.068,1.12,10.498,5.015,0.434,1,0,0.0,,0.944
4409,1776496482441731000,19.937,1.901,10.785,6.362,0.889,1,0,0.0,,0.857
4410,1776496482466719000,20.852,1.776,10.497,7.889,0.69,1,0,0.0,,0.909
4411,1776496482483392000,18.602,2.273,10.953,4.859,0.518,1,0,0.0,,0.401
4412,1776496482508414000,19.346,1.156,8.517,8.948,0.725,1,0,0.0,,0.882
4413,1776496482525079000,17.882,0.958,9.005,7.499,0.42,1,0,0.0,,0.875
4414,1776496482558407000,15.419,0.915,8.313,5.593,0.598,1,0,0.0,,0.866
4415,1776496482583410000,17.167,1.662,8.683,6.389,0.432,1,0,0.0,,0.457
4415,1776496482583410000,18.083,1.35,10.408,5.877,0.447,1,0,0.0,,0.457
4416,1776496482600074000,23.191,2.151,10.579,8.752,1.709,1,0,0.0,,0.68
4417,1776496482625063000,20.436,0.913,11.052,7.399,1.072,1,0,0.0,,0.513
4418,1776496482641745000,17.365,1.359,10.359,5.064,0.584,1,0,0.0,,0.877
4419,1776496482666729000,13.867,1.323,10.648,1.698,0.198,0,0,1.0,,0.124
4420,1776496482683410000,19.011,1.08,10.124,6.399,1.408,1,0,0.0,,0.949
4421,1776496482708409000,18.658,0.941,8.881,7.574,1.262,1,0,0.0,,0.931
4422,1776496482733391000,12.446,1.21,9.519,1.462,0.254,0,0,1.0,,0.001
4423,1776496482758406000,17.011,1.06,9.998,5.423,0.53,1,0,0.0,,0.934
4423,1776496482758406000,21.886,1.67,11.035,8.293,0.889,1,0,0.0,,0.934
4424,1776496482775070000,17.804,1.48,10.838,4.957,0.528,1,0,0.0,,0.456
4425,1776496482800047000,13.613,1.813,8.533,3.048,0.219,0,0,1.0,,0.098
4426,1776496482816738000,13.227,1.197,10.104,1.501,0.426,0,0,1.0,,0.297
4426,1776496482816738000,11.964,0.902,8.884,2.028,0.15,0,0,1.0,,0.297
4427,1776496482850050000,18.324,1.384,11.051,5.167,0.723,1,0,0.0,,0.917
4427,1776496482850050000,17.961,1.133,10.539,5.63,0.659,1,0,0.0,,0.917
4428,1776496482883381000,17.82,1.179,9.1,7.019,0.523,1,0,0.0,,0.908
4429,1776496482908401000,16.221,0.901,8.353,6.582,0.386,1,0,0.0,,0.448
4430,1776496482933370000,20.013,1.757,9.582,6.832,1.843,1,0,0.0,,0.508
4431,1776496482958383000,18.875,0.786,9.034,7.956,1.099,1,0,0.0,,0.904
4432,1776496482975051000,18.432,1.328,9.504,7.045,0.554,1,0,0.0,,0.942
4433,1776496482991718000,17.292,0.897,8.831,6.802,0.762,1,0,0.037,,0.878
4434,1776496483016717000,21.996,1.071,9.767,9.74,1.419,1,0,0.0,,0.691
4435,1776496483033397000,19.246,1.189,9.304,7.906,0.846,1,0,0.056,,0.953
4436,1776496483058391000,15.862,0.918,8.285,6.162,0.497,1,0,0.111,,0.435
4437,1776496483083427000,18.056,1.4,9.298,6.697,0.661,1,0,0.0,,0.61
4437,1776496483083427000,18.386,1.51,10.693,5.633,0.549,1,0,0.0,,0.61
4438,1776496483100072000,19.26,0.879,8.955,8.777,0.65,1,0,0.0,,0.776
4439,1776496483125049000,16.036,0.92,8.238,6.385,0.493,1,0,0.0,,0.466
4440,1776496483158386000,11.928,1.098,8.586,2.041,0.202,0,0,1.0,,0.129
4440,1776496483158386000,13.855,1.082,10.71,1.584,0.479,0,0,1.0,,0.129
4441,1776496483175059000,18.305,0.903,8.876,7.617,0.91,1,0,0.0,,0.653
4442,1776496483200074000,11.927,1.067,8.712,1.972,0.176,0,0,1.0,,0.124
4442,1776496483200074000,13.851,1.195,10.858,1.381,0.416,0,0,1.0,,0.124
4443,1776496483225064000,19.69,0.889,8.979,9.18,0.643,1,0,0.0,,0.92
4444,1776496483250080000,17.837,0.938,8.933,7.168,0.799,1,0,0.167,,0.78
4445,1776496483275068000,19.923,0.91,8.285,9.971,0.757,1,0,0.0,,0.809
4446,1776496483291750000,18.096,0.943,8.907,6.52,1.726,1,0,0.0,,0.941
4447,1776496483316722000,21.386,0.977,8.777,11.004,0.628,1,0,0.0,,0.95
4448,1776496483333406000,18.213,0.89,8.929,7.57,0.823,1,0,0.0,,0.518
4449,1776496483350080000,11.988,0.932,8.944,1.937,0.175,0,0,1.0,,0.189
4450,1776496483375083000,17.919,1.029,11.029,5.364,0.497,1,0,0.0,,0.825
4450,1776496483375083000,19.177,1.384,10.523,6.483,0.787,1,0,0.0,,0.825
4451,1776496483400045000,17.979,1.891,8.519,6.688,0.881,1,0,0.167,,0.552
4452,1776496483416755000,25.846,0.868,8.746,15.771,0.461,1,0,0.056,,0.837
4453,1776496483450280000,18.774,0.955,9.173,7.673,0.973,1,0,0.0,,0.895
4454,1776496483466751000,20.097,0.893,8.93,9.626,0.648,1,0,0.0,,0.944
4455,1776496483491733000,11.913,1.165,8.949,1.568,0.23,0,0,1.0,,0.198
4456,1776496483516724000,22.529,0.912,10.639,9.628,1.351,1,0,0.0,,0.938
4457,1776496483533400000,17.436,1.14,10.44,5.448,0.408,1,0,0.0,,0.804
4457,1776496483533400000,23.567,1.405,14.574,7.16,0.428,1,0,0.0,,0.804
4458,1776496483558376000,12.206,0.919,9.06,1.881,0.346,0,0,1.0,,0.059
4459,1776496483583399000,22.003,1.138,10.479,9.643,0.744,1,0,0.0,,0.941
4460,1776496483616734000,19.88,1.099,10.849,7.488,0.445,1,0,0.037,,0.468
4460,1776496483616734000,20.395,1.005,10.878,6.699,1.814,1,0,0.037,,0.468
4461,1776496483641723000,18.87,1.035,10.837,6.465,0.533,1,0,0.037,,0.943
4462,1776496483666746000,18.77,1.459,10.692,6.131,0.489,1,0,0.0,,0.781
4463,1776496483683429000,20.097,0.928,8.8,9.864,0.505,1,0,0.0,,0.938
4464,1776496483708407000,16.128,0.969,8.926,5.632,0.602,1,0,0.0,,0.906
4465,1776496483741745000,18.451,1.106,10.435,6.451,0.459,1,0,0.0,,0.462
4465,1776496483741745000,17.513,1.13,10.496,5.284,0.602,1,0,0.0,,0.462
4466,1776496483766753000,20.85,2.323,10.669,7.365,0.494,1,0,0.019,,0.516
4467,1776496483783397000,18.525,1.818,10.582,5.433,0.692,1,0,0.037,,0.46
4468,1776496483808398000,22.053,1.896,10.632,8.991,0.533,1,0,0.0,,0.868
4469,1776496483833406000,22.535,2.014,10.834,8.275,1.413,1,0,0.0,,0.912
4470,1776496483850076000,15.306,1.254,11.523,2.246,0.283,0,0,1.0,,0.025
4471,1776496483875074000,18.039,1.008,9.295,7.044,0.692,1,0,0.0,,0.918
4472,1776496483891731000,21.369,0.894,8.279,11.501,0.695,1,0,0.0,,0.931
4473,1776496483925069000,19.133,0.985,8.886,8.361,0.901,1,0,0.0,,0.863
4474,1776496483941726000,21.017,1.139,8.778,10.176,0.924,1,0,0.0,,0.877
4475,1776496483966768000,12.481,0.984,8.794,2.559,0.144,0,0,1.0,,0.001
4476,1776496483983396000,20.814,0.874,10.543,8.287,1.11,1,0,0.0,,0.95
4476,1776496483983396000,17.45,0.933,10.784,5.043,0.69,1,0,0.0,,0.95
4477,1776496484008421000,20.675,2.058,11.027,7.046,0.544,1,0,0.0,,0.804
4478,1776496484033397000,14.981,1.862,11.323,1.56,0.236,0,0,1.0,,0.191
4479,1776496484050090000,19.943,0.893,9.078,7.954,2.018,1,0,0.037,,0.673
4480,1776496484075072000,18.596,0.99,8.875,7.61,1.121,1,0,0.056,,0.664
4481,1776496484100075000,17.472,0.924,8.551,7.565,0.432,1,0,0.0,,0.478
4482,1776496484125095000,18.138,1.068,10.941,5.681,0.448,1,0,0.0,,0.488
4482,1776496484125095000,25.467,1.301,11.206,12.486,0.474,1,0,0.0,,0.488
4483,1776496484141738000,14.307,0.88,11.909,1.387,0.131,0,0,1.0,,0.33
4484,1776496484175059000,19.98,0.862,8.901,7.928,2.289,1,0,0.0,,0.919
4485,1776496484200092000,11.23,0.991,8.3,1.778,0.162,0,0,1.0,,0.167
4485,1776496484200092000,13.825,0.966,10.759,1.752,0.349,0,0,1.0,,0.167
4486,1776496484225067000,21.195,1.748,9.715,8.979,0.752,1,0,0.0,,0.939
4487,1776496484250079000,19.58,2.251,9.149,7.523,0.658,1,0,0.0,,0.822
4488,1776496484275071000,18.103,0.928,9.893,6.328,0.954,1,0,0.0,,0.777
4488,1776496484275071000,21.813,1.341,11.085,8.092,1.297,1,0,0.0,,0.777
4489,1776496484300099000,17.57,1.028,10.99,4.965,0.587,1,0,0.074,,0.803
4490,1776496484325068000,20.973,1.829,10.564,7.833,0.747,1,0,0.056,,0.702
4491,1776496484350072000,18.816,1.381,11.385,5.28,0.771,1,0,0.0,,0.644
4492,1776496484366743000,19.16,1.868,8.465,7.875,0.952,1,0,0.0,,0.884
4493,1776496484391730000,18.684,0.912,8.765,8.628,0.379,1,0,0.0,,0.416
4494,1776496484425071000,19.995,0.95,8.976,9.195,0.873,1,0,0.111,,0.888
4495,1776496484441743000,11.019,0.942,8.208,1.727,0.143,0,0,1.0,,0.349
4495,1776496484441743000,15.285,1.0,11.017,2.97,0.298,0,0,1.0,,0.349
4496,1776496484458401000,17.115,0.96,9.051,6.331,0.773,1,0,0.0,,0.855
4497,1776496484483411000,11.522,0.945,8.85,1.587,0.14,0,0,1.0,,0.303
4498,1776496484508397000,14.346,1.159,10.482,2.538,0.168,0,0,1.0,,0.327
4498,1776496484508397000,13.741,0.983,9.72,2.571,0.466,0,0,1.0,,0.327
4499,1776496484525062000,19.001,0.963,10.475,7.08,0.483,1,0,0.167,,0.948
4499,1776496484525062000,17.661,1.902,8.355,6.998,0.407,1,0,0.167,,0.948
4500,1776496484558403000,17.677,0.893,8.835,7.075,0.873,1,0,0.056,,0.938
4501,1776496484591752000,19.109,1.312,9.37,7.366,1.06,1,0,0.0,,0.936
4502,1776496484608383000,18.276,0.912,8.981,7.534,0.85,1,0,0.0,,0.947
4503,1776496484633400000,18.831,0.969,9.374,7.651,0.836,1,0,0.0,,0.934
4504,1776496484650072000,19.291,0.922,8.914,8.535,0.921,1,0,0.0,,0.883
4505,1776496484666724000,18.798,0.956,9.308,7.726,0.807,1,0,0.0,,0.916
4506,1776496484691735000,19.867,0.936,8.853,8.774,1.304,1,0,0.0,,0.851
4507,1776496484708403000,19.375,0.973,8.644,8.213,1.545,1,0,0.0,,0.653
4508,1776496484733406000,19.452,1.156,8.429,7.588,2.278,1,0,0.0,,0.936
4509,1776496484750070000,22.322,0.997,12.915,7.466,0.944,1,0,0.0,,0.942
4510,1776496484775062000,18.27,0.908,8.271,8.559,0.531,1,0,0.0,,0.924
4511,1776496484800137000,16.246,1.253,9.51,4.995,0.488,1,0,0.056,,0.682
4511,1776496484800137000,19.51,2.018,10.655,6.406,0.431,1,0,0.056,,0.682
4512,1776496484816723000,17.623,0.971,9.882,6.595,0.175,0,0,1.0,,0.14
4513,1776496484850066000,22.173,1.088,11.33,8.151,1.604,1,0,0.0,,0.794
4513,1776496484850066000,20.615,1.042,10.949,5.181,3.443,1,0,0.0,,0.794
4514,1776496484875073000,17.649,1.317,10.659,5.0,0.673,1,0,0.0,,0.947
4515,1776496484908399000,20.006,2.531,10.851,6.042,0.581,1,0,0.0,,0.801
4516,1776496484933397000,18.123,1.347,11.065,5.114,0.597,1,0,0.037,,0.521
4517,1776496484950086000,17.783,0.926,8.839,7.0,1.018,1,0,0.0,,0.887
4518,1776496484975071000,18.402,0.982,8.786,7.336,1.297,1,0,0.037,,0.918
4519,1776496485000066000,18.683,0.913,8.849,8.435,0.487,1,0,0.0,,0.866
4520,1776496485025082000,18.234,1.176,8.793,7.345,0.921,1,0,0.0,,0.949
4521,1776496485041747000,11.505,0.926,8.783,1.633,0.163,0,0,1.0,,0.066
4521,1776496485041747000,14.037,1.254,11.031,1.557,0.195,0,0,1.0,,0.066
4522,1776496485066748000,12.664,1.073,9.013,2.408,0.171,0,0,1.0,,0.022
4523,1776496485083401000,20.146,1.22,10.016,8.446,0.464,1,0,0.0,,0.927
4523,1776496485083401000,18.966,1.79,11.022,5.102,1.053,1,0,0.0,,0.927
4524,1776496485108401000,18.762,1.534,10.377,6.44,0.41,1,0,0.0,,0.951
4525,1776496485133403000,17.882,1.252,9.171,6.964,0.495,1,0,0.056,,0.943
4526,1776496485158399000,18.482,1.041,9.761,6.914,0.765,1,0,0.0,,0.702
4526,1776496485158399000,19.384,2.839,10.831,5.096,0.619,1,0,0.0,,0.702
4527,1776496485192334000,18.161,1.32,10.564,5.669,0.608,1,0,0.056,,0.582
4528,1776496485216735000,18.055,2.262,8.463,6.546,0.784,1,0,0.0,,0.951
4529,1776496485241730000,22.817,0.938,8.927,12.542,0.41,1,0,0.037,,0.954
4530,1776496485266756000,17.743,0.952,8.947,7.121,0.724,1,0,0.0,,0.449
4531,1776496485283408000,19.755,0.973,8.871,9.411,0.5,1,0,0.111,,0.854
4532,1776496485308433000,17.589,0.92,8.824,7.171,0.675,1,0,0.056,,0.808
4533,1776496485333406000,20.046,1.06,8.401,9.787,0.797,1,0,0.0,,0.626
4534,1776496485350083000,21.261,1.132,12.224,7.293,0.612,1,0,0.0,,0.941
4535,1776496485375072000,20.627,1.429,8.729,9.944,0.524,1,0,0.0,,0.931
4536,1776496485400074000,15.806,1.335,8.447,5.42,0.604,1,0,0.056,,0.92
4537,1776496485416740000,15.764,1.247,11.038,3.197,0.282,0,0,1.0,,0.327
4537,1776496485416740000,14.335,1.208,9.59,3.103,0.435,0,0,1.0,,0.327
4538,1776496485441764000,20.301,1.07,11.044,7.723,0.465,1,0,0.019,,0.625
4538,1776496485441764000,20.512,2.974,10.909,6.092,0.537,1,0,0.019,,0.625
4539,1776496485475081000,17.653,2.073,8.444,6.658,0.479,1,0,0.0,,0.934
4540,1776496485500103000,16.592,0.949,8.822,6.45,0.371,1,0,0.0,,0.881
4541,1776496485533403000,19.847,1.081,10.117,7.62,1.029,1,0,0.0,,0.498
4541,1776496485533403000,17.872,1.124,10.912,5.273,0.563,1,0,0.0,,0.498
4542,1776496485558398000,18.923,1.717,10.723,5.806,0.676,1,0,0.0,,0.889
4543,1776496485583398000,18.177,2.21,10.399,5.182,0.386,1,0,0.0,,0.431
4544,1776496485600064000,20.895,3.772,10.525,6.217,0.381,1,0,0.111,,0.712
4545,1776496485625071000,17.962,2.073,8.465,5.235,2.189,1,0,0.0,,0.951
4546,1776496485650074000,18.746,1.47,9.076,7.354,0.846,1,0,0.0,,0.903
4547,1776496485675076000,16.727,0.913,8.28,7.062,0.473,1,0,0.111,,0.881
4548,1776496485691740000,19.026,2.604,8.972,6.749,0.701,1,0,0.0,,0.558
4549,1776496485716743000,16.609,1.174,9.515,5.419,0.501,1,0,0.0,,0.764
4549,1776496485716743000,21.394,1.963,11.009,7.795,0.626,1,0,0.0,,0.764
4550,1776496485741868000,20.09,1.57,11.015,5.864,1.64,1,0,0.0,,0.932
4551,1776496485766738000,20.669,2.069,11.272,5.067,2.261,1,0,0.0,,0.907
4552,1776496485783408000,19.632,1.609,10.869,6.524,0.63,1,0,0.056,,0.927
4553,1776496485808409000,16.887,1.558,8.379,6.028,0.922,1,0,0.0,,0.825
4554,1776496485833405000,18.041,0.98,8.988,7.523,0.55,1,0,0.0,,0.938
4555,1776496485858413000,19.417,2.809,8.668,6.43,1.51,1,0,0.0,,0.951
4556,1776496485875077000,18.985,0.925,10.559,6.704,0.796,1,0,0.0,,0.787
4556,1776496485875077000,18.467,1.725,11.205,5.067,0.47,1,0,0.0,,0.787
4557,1776496485908423000,19.742,1.155,8.533,8.336,1.719,1,0,0.111,,0.408
4558,1776496485925071000,22.989,1.175,9.517,6.569,5.728,1,0,0.0,,0.523
4559,1776496485958409000,21.121,0.933,9.667,9.712,0.808,1,0,0.0,,0.912
4560,1776496485983392000,16.313,2.121,8.621,5.015,0.556,1,0,0.0,,0.562
4560,1776496485983392000,26.404,1.601,10.547,13.33,0.926,1,0,0.0,,0.562
4561,1776496486008406000,21.627,1.157,11.639,8.337,0.494,1,0,0.0,,0.947
4562,1776496486041722000,19.704,1.922,11.041,5.8,0.941,1,0,0.0,,0.827
4563,1776496486058396000,19.406,1.399,11.002,6.376,0.63,1,0,0.0,,0.872
4564,1776496486091727000,18.124,2.053,8.377,7.143,0.552,1,0,0.0,,0.934
4565,1776496486108399000,19.5,0.919,8.92,8.271,1.39,1,0,0.0,,0.723
4566,1776496486141752000,18.592,0.99,8.934,8.122,0.546,1,0,0.0,,0.847
4567,1776496486158389000,19.21,0.918,8.802,8.846,0.644,1,0,0.0,,0.849
4568,1776496486183404000,16.293,1.274,8.329,6.169,0.52,1,0,0.0,,0.799
4569,1776496486200066000,17.181,1.483,8.619,6.558,0.521,1,0,0.0,,0.717
4569,1776496486200066000,17.803,1.834,8.354,7.012,0.603,1,0,0.0,,0.717
4570,1776496486225056000,17.986,0.899,8.767,7.872,0.447,1,0,0.0,,0.794
4571,1776496486258412000,18.142,1.245,9.071,7.293,0.534,1,0,0.0,,0.875
4572,1776496486275061000,17.921,0.937,8.908,7.679,0.397,1,0,0.0,,0.862
4573,1776496486300148000,20.193,0.919,8.608,9.962,0.703,1,0,0.0,,0.948
4574,1776496486316732000,12.416,0.929,8.809,2.478,0.2,0,0,1.0,,0.312
4575,1776496486333397000,23.228,1.146,10.58,10.392,1.11,1,0,0.148,,0.702
4575,1776496486333397000,20.91,1.14,10.813,7.062,1.896,1,0,0.148,,0.702
4576,1776496486358404000,17.784,1.256,10.907,5.018,0.603,1,0,0.0,,0.422
4577,1776496486383391000,21.978,1.98,8.488,10.308,1.203,1,0,0.0,,0.378
4578,1776496486400072000,17.903,0.934,8.794,7.418,0.757,1,0,0.167,,0.395
4579,1776496486433400000,11.742,0.94,8.931,1.713,0.157,0,0,1.0,,0.038
